#
# 3-day summary product timeseries for ucnrsanzaborrego
#
# Site: ucnrsanzaborrego
# Veg Type: SH
# ROI ID Number: 1000
# Lat: 33.2401
# Lon: -116.3886
# Elev: 214
# UTC Offset: -8
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2019-10-29
# Creation Time: 10:25:38
# Update Date: 2020-12-03
# Update Time: 05:58:07
# Final Processing Date:: 2020-12-03
# Final Processing Time:: 09:48:33
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90,smooth_gcc_mean,smooth_gcc_50,smooth_gcc_75,smooth_gcc_90,smooth_rcc_mean,smooth_rcc_50,smooth_rcc_75,smooth_rcc_90,smooth_ci_gcc_mean,smooth_ci_gcc_50,smooth_ci_gcc_75,smooth_ci_gcc_90,smooth_ci_rcc_mean,smooth_ci_rcc_50,smooth_ci_rcc_75,smooth_ci_rcc_90,int_flag
2019-10-15,2019,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3413,0.3401,0.34207,0.34571,0.40879,0.41291,0.4241,0.42915,0.00054,0.00058,6e-04,0.00089,0.00411,0.00327,0.0036,0.00492,NA
2019-10-16,2019,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34131,0.34011,0.34204,0.34567,0.40865,0.41285,0.42386,0.42918,0.00055,0.00059,6e-04,0.00091,0.00423,0.00327,0.00366,0.00499,NA
2019-10-17,2019,290,59,ucnrsanzaborrego_2019_10_17_114505.jpg,105.36202,87.47114,64.67102,0.33969,0.40917,102.21395,18.36474,85.20646,11.73019,62.27537,6.87322,0.34153,0.00285,0.34022,0.34272,0.34648,0.4074,0.01976,0.41147,0.42249,0.42942,47.64728,NA,0,0,0,0,0.34129,0.3401,0.34202,0.34561,0.40861,0.41277,0.42368,0.4292,0.00055,0.00059,0.00061,9e-04,0.00422,0.00333,0.00363,0.00508,NA
2019-10-18,2019,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34127,0.34008,0.34199,0.34556,0.40861,0.41269,0.42352,0.42922,0.00053,0.00057,0.00063,0.00088,0.00413,0.00343,0.00354,0.00519,NA
2019-10-19,2019,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34124,0.34005,0.34197,0.3455,0.40857,0.4126,0.4233,0.42923,0.00053,0.00057,0.00066,0.00087,0.00408,0.00357,0.00351,0.0053,NA
2019-10-20,2019,293,54,ucnrsanzaborrego_2019_10_20_114505.jpg,105.42598,87.26505,64.14672,0.33977,0.41048,102.00021,17.46298,84.78958,11.51763,61.85283,6.59915,0.34124,0.00243,0.33999,0.34202,0.34527,0.40844,0.01716,0.41154,0.42255,0.42713,46.54865,NA,0,0,0,0,0.34121,0.34003,0.34196,0.34545,0.40854,0.41251,0.42308,0.42923,0.00053,0.00057,0.00069,0.00088,0.00412,0.00373,0.00355,0.00542,NA
2019-10-21,2019,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34118,0.34,0.34194,0.34538,0.40853,0.41242,0.4229,0.42922,0.00055,0.00059,0.00072,9e-04,0.00421,0.00389,0.00364,0.00553,NA
2019-10-22,2019,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34113,0.33995,0.34192,0.34529,0.40858,0.41234,0.42279,0.42918,0.00057,0.00061,0.00074,0.00094,0.00431,0.00403,0.00379,0.00561,NA
2019-10-23,2019,296,53,ucnrsanzaborrego_2019_10_23_114505.jpg,105.58365,87.45714,63.93916,0.34033,0.41086,103.28263,18.2813,85.64596,12.3218,62.35816,7.28021,0.34108,0.00239,0.33993,0.3417,0.34516,0.40922,0.01629,0.41328,0.42303,0.42837,45.4847,NA,0,0,0,0,0.34107,0.3399,0.34191,0.34516,0.40872,0.41226,0.4228,0.42911,0.00061,0.00065,0.00076,0.001,0.00448,0.00413,0.00405,0.00566,NA
2019-10-24,2019,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34101,0.33985,0.34189,0.34504,0.4089,0.41223,0.42284,0.42907,0.00067,0.00072,0.00077,0.0011,0.00487,0.00418,0.00446,0.00567,NA
2019-10-25,2019,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34097,0.3398,0.34188,0.34494,0.40905,0.41225,0.4228,0.42906,0.00073,0.00079,0.00078,0.00121,0.00542,0.00421,0.00487,0.00566,NA
2019-10-26,2019,299,54,ucnrsanzaborrego_2019_10_26_114505.jpg,105.55472,87.30311,63.91754,0.34,0.41108,103.65517,17.7721,85.88396,11.62506,62.65446,6.71764,0.34078,0.0024,0.33966,0.34133,0.34462,0.40923,0.01767,0.41192,0.42329,0.42944,44.45051,NA,0,0,0,0,0.34094,0.33977,0.34187,0.34487,0.40917,0.41232,0.42269,0.4291,0.00078,0.00084,0.00078,0.00129,0.00599,0.00424,0.00521,0.00564,NA
2019-10-27,2019,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34091,0.33975,0.34187,0.34482,0.40926,0.41242,0.42254,0.42916,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-10-28,2019,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3409,0.33973,0.34187,0.34479,0.40931,0.41253,0.42235,0.42922,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-10-29,2019,302,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34089,0.33971,0.34187,0.34476,0.40932,0.41265,0.42216,0.42929,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-10-30,2019,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34089,0.3397,0.34187,0.34481,0.40927,0.41276,0.42187,0.42934,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-10-31,2019,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34092,0.3397,0.34187,0.34498,0.40916,0.41283,0.42143,0.42937,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-11-01,2019,305,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34097,0.3397,0.34188,0.3452,0.40901,0.41287,0.42091,0.42936,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-11-02,2019,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34101,0.3397,0.34188,0.34543,0.40885,0.41285,0.42039,0.42929,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-11-03,2019,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34105,0.3397,0.34187,0.3456,0.4087,0.41276,0.41995,0.42917,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-11-04,2019,308,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34107,0.33971,0.34187,0.34567,0.40857,0.41258,0.41965,0.42896,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-11-05,2019,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34108,0.33972,0.34186,0.3457,0.40868,0.41236,0.41958,0.42869,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-11-06,2019,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3411,0.33975,0.34183,0.34576,0.40907,0.41213,0.41969,0.42836,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-11-07,2019,311,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34114,0.33979,0.34179,0.34582,0.40958,0.4119,0.41988,0.42799,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-11-08,2019,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34117,0.33983,0.34175,0.34588,0.41003,0.41164,0.42006,0.42758,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-11-09,2019,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34119,0.33986,0.3417,0.34589,0.41024,0.41137,0.42012,0.42714,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-11-10,2019,314,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34119,0.33987,0.34166,0.34585,0.41004,0.41106,0.41998,0.42667,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-11-11,2019,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34117,0.33988,0.34161,0.34576,0.40951,0.41072,0.41965,0.4262,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-11-12,2019,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34116,0.33989,0.34158,0.34566,0.40887,0.41034,0.41927,0.42572,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-11-13,2019,317,30,ucnrsanzaborrego_2019_11_13_114506.jpg,105.48819,86.82956,63.83667,0.33897,0.41181,102.46734,19.10347,85.75206,14.04457,63.19559,10.13345,0.34136,0.00303,0.34001,0.343,0.34568,0.40675,0.01641,0.40953,0.41567,0.42484,38.71118,NA,0,0,0,0,0.34113,0.33989,0.34155,0.34552,0.40813,0.40991,0.41888,0.42524,0.00078,0.00084,0.00078,0.00129,0.00599,0.00424,0.00521,0.00564,NA
2019-11-14,2019,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34109,0.33989,0.34154,0.34534,0.40732,0.40943,0.41854,0.42478,0.00073,0.00079,0.00078,0.00121,0.00542,0.00421,0.00487,0.00566,NA
2019-11-15,2019,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34102,0.33988,0.34155,0.34509,0.40645,0.40889,0.41831,0.42433,0.00067,0.00072,0.00077,0.0011,0.00487,0.00418,0.00446,0.00567,NA
2019-11-16,2019,320,52,ucnrsanzaborrego_2019_11_16_114505.jpg,103.4832,85.50044,62.5471,0.33992,0.41141,105.56682,21.42279,87.54473,14.31468,63.97856,9.12197,0.34087,0.00304,0.33966,0.34098,0.34596,0.40852,0.0208,0.41275,0.42063,0.42665,38.10421,NA,0,0,0,0,0.34093,0.33985,0.34158,0.34477,0.40555,0.40828,0.41824,0.42391,0.00061,0.00065,0.00076,0.001,0.00448,0.00413,0.00405,0.00566,NA
2019-11-17,2019,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34082,0.3398,0.34162,0.34443,0.40462,0.40756,0.41816,0.42348,0.00057,0.00061,0.00074,0.00094,0.00431,0.00403,0.00379,0.00561,NA
2019-11-18,2019,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34071,0.33974,0.34168,0.34415,0.40367,0.4067,0.41791,0.42298,0.00055,0.00059,0.00072,9e-04,0.00421,0.00389,0.00364,0.00552,NA
2019-11-19,2019,323,49,ucnrsanzaborrego_2019_11_19_115107.jpg,102.79731,89.29314,69.02064,0.34197,0.39369,112.02554,14.24533,94.41335,8.11693,70.77398,6.42032,0.3407,0.0019,0.34005,0.342,0.34308,0.40314,0.02189,0.40544,0.42111,0.42779,37.37601,NA,0,0,0,0,0.34063,0.33969,0.34174,0.34392,0.4027,0.40573,0.41751,0.42244,0.00053,0.00057,0.00069,0.00088,0.00412,0.00373,0.00355,0.00542,NA
2019-11-20,2019,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34056,0.33964,0.3418,0.34372,0.40172,0.40467,0.41699,0.42186,0.00053,0.00057,0.00066,0.00087,0.00408,0.00357,0.00351,0.0053,NA
2019-11-21,2019,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34052,0.33962,0.34188,0.34356,0.40074,0.40355,0.41638,0.42125,0.00053,0.00057,0.00063,0.00088,0.00413,0.00343,0.00354,0.00518,NA
2019-11-22,2019,326,47,ucnrsanzaborrego_2019_11_22_114506.jpg,111.76023,92.79292,68.47312,0.33987,0.40934,106.95728,18.16339,92.21034,12.30536,71.49776,10.71485,0.3408,0.00226,0.34007,0.34203,0.34258,0.39429,0.02871,0.39659,0.41057,0.41981,36.70491,NA,0,0,0,0,0.34051,0.33965,0.34196,0.34343,0.39976,0.40239,0.41571,0.42062,0.00055,0.00059,0.00061,9e-04,0.00422,0.00333,0.00363,0.00507,NA
2019-11-23,2019,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34055,0.33974,0.34204,0.34332,0.39871,0.40121,0.4148,0.41999,0.00055,0.00059,6e-04,0.00091,0.00423,0.00327,0.00366,0.00498,NA
2019-11-24,2019,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34064,0.33988,0.34213,0.34321,0.39753,0.40005,0.41355,0.41936,0.00054,0.00058,6e-04,0.00089,0.00411,0.00327,0.0036,0.00491,NA
2019-11-25,2019,329,47,ucnrsanzaborrego_2019_11_25_114506.jpg,102.59738,85.8269,64.19536,0.33975,0.40613,108.2713,19.09554,91.03175,12.55405,68.11086,7.3463,0.34067,0.00272,0.33975,0.34093,0.34462,0.40305,0.01729,0.40613,0.41458,0.42357,36.08885,NA,0,0,0,0,0.34076,0.34007,0.34223,0.34314,0.39631,0.39893,0.41212,0.41875,0.00053,0.00057,0.00061,0.00087,0.00399,0.00331,0.00352,0.00486,NA
2019-11-26,2019,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3409,0.34027,0.34233,0.34311,0.3951,0.39787,0.41067,0.41815,0.00052,0.00056,0.00062,0.00086,0.00395,0.00339,0.00347,0.00482,NA
2019-11-27,2019,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34106,0.34047,0.34244,0.34314,0.39396,0.3969,0.40934,0.41759,0.00052,0.00056,0.00064,0.00086,0.00397,0.00347,0.00346,0.00479,NA
2019-11-28,2019,332,48,ucnrsanzaborrego_2019_11_28_114506.jpg,105.60253,91.48139,70.14444,0.34233,0.39518,108.53567,16.21605,95.08474,9.48879,75.72146,10.55955,0.3405,0.00206,0.33986,0.3416,0.34242,0.38778,0.03128,0.39573,0.41135,0.42092,35.53078,NA,0,0,0,0,0.34121,0.34065,0.34255,0.34324,0.39296,0.39605,0.40829,0.41708,0.00052,0.00056,0.00065,0.00086,0.004,0.00354,0.00348,0.00477,NA
2019-11-29,2019,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34139,0.34085,0.34267,0.34345,0.39199,0.3953,0.40737,0.41656,0.00052,0.00056,0.00066,0.00085,0.00394,0.00357,0.00345,0.00473,NA
2019-11-30,2019,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34164,0.3411,0.34282,0.34378,0.39095,0.39462,0.40635,0.416,0.00051,0.00054,0.00065,0.00083,0.00383,0.00355,0.00337,0.00467,NA
2019-12-01,2019,335,48,ucnrsanzaborrego_2019_12_01_114505.jpg,114.15873,96.85509,73.03405,0.34098,0.4019,113.29838,17.40069,97.35561,11.427,74.34392,7.38766,0.34189,0.00269,0.34095,0.3436,0.34522,0.39618,0.01542,0.39879,0.40645,0.41458,35.03217,NA,0,0,0,0,0.34193,0.34138,0.34299,0.34417,0.38991,0.39402,0.40532,0.41539,5e-04,0.00054,0.00065,0.00082,0.00378,0.0035,0.00332,0.0046,NA
2019-12-02,2019,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34222,0.34166,0.34318,0.3446,0.38898,0.39347,0.40434,0.41476,5e-04,0.00054,0.00063,0.00083,0.00383,0.00343,0.00333,0.00454,NA
2019-12-03,2019,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34249,0.34191,0.34337,0.34502,0.38823,0.39296,0.40349,0.41411,0.00051,0.00055,0.00062,0.00084,0.00394,0.00336,0.00339,0.00451,NA
2019-12-04,2019,338,48,ucnrsanzaborrego_2019_12_04_114506.jpg,95.43258,84.64774,67.41171,0.34202,0.3856,104.04542,12.39207,91.90942,8.3965,72.54542,6.9541,0.34248,0.00241,0.34215,0.34303,0.34347,0.38694,0.01555,0.38817,0.39702,0.40412,34.59523,NA,0,0,0,0,0.3427,0.3421,0.34357,0.34539,0.38776,0.39249,0.40284,0.41345,0.00052,0.00055,0.00061,0.00085,0.004,0.00331,0.00343,0.0045,NA
2019-12-05,2019,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3429,0.34225,0.34377,0.34582,0.38767,0.39206,0.40245,0.4128,0.00051,0.00055,0.00061,0.00084,0.00394,0.00328,0.00339,0.00452,NA
2019-12-06,2019,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34313,0.3424,0.34397,0.34639,0.38795,0.39163,0.40228,0.41217,5e-04,0.00054,0.00061,0.00082,0.00383,0.00329,0.00331,0.00457,NA
2019-12-07,2019,341,48,ucnrsanzaborrego_2019_12_07_114505.jpg,101.72596,94.91781,78.74585,0.34467,0.36939,105.26032,10.96037,95.78322,7.14223,77.36122,8.41543,0.34419,0.00202,0.34449,0.34489,0.34558,0.37788,0.02071,0.37712,0.39713,0.40097,34.22168,NA,0,0,0,0,0.34337,0.34255,0.34415,0.34702,0.38843,0.39122,0.40222,0.41156,0.00049,0.00053,0.00061,0.00081,0.00378,0.00331,0.00328,0.00464,NA
2019-12-08,2019,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3436,0.3427,0.34433,0.34765,0.38896,0.39081,0.4022,0.411,5e-04,0.00054,0.00062,0.00082,0.00383,0.00335,0.00331,0.00471,NA
2019-12-09,2019,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34381,0.34283,0.34448,0.34818,0.38939,0.39038,0.40213,0.41048,0.00051,0.00055,0.00062,0.00084,0.00394,0.00338,0.00339,0.00478,NA
2019-12-10,2019,344,48,ucnrsanzaborrego_2019_12_10_114506.jpg,100.63871,92.97004,75.92458,0.34493,0.37338,107.90037,19.85645,93.95898,13.62891,71.6274,9.59038,0.34407,0.00375,0.34273,0.34546,0.34927,0.39293,0.01619,0.39457,0.40577,0.41213,33.91294,NA,0,0,0,0,0.34397,0.34295,0.34462,0.34854,0.38958,0.38993,0.4019,0.41002,0.00052,0.00055,0.00063,0.00085,0.004,0.0034,0.00343,0.00483,NA
2019-12-11,2019,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34408,0.34303,0.34473,0.34879,0.38973,0.38948,0.40166,0.40962,0.00051,0.00055,0.00062,0.00084,0.00394,0.00338,0.00338,0.00484,NA
2019-12-12,2019,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34415,0.34306,0.34483,0.34902,0.39009,0.38906,0.40156,0.40926,5e-04,0.00053,0.00061,0.00082,0.00383,0.00333,0.00331,0.00483,NA
2019-12-13,2019,347,48,ucnrsanzaborrego_2019_12_13_114505.jpg,104.35878,90.49419,68.99208,0.34298,0.39553,106.84437,18.03864,93.51984,13.00272,71.17334,10.37134,0.34495,0.00404,0.34325,0.34543,0.352,0.39243,0.01495,0.39517,0.40165,0.40834,33.67007,NA,0,0,0,0,0.34419,0.34307,0.34492,0.34922,0.3905,0.38866,0.40154,0.40893,0.00049,0.00053,6e-04,0.00081,0.00377,0.00326,0.00327,0.0048,NA
2019-12-14,2019,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34423,0.34307,0.345,0.34939,0.39085,0.3883,0.40152,0.40864,5e-04,0.00053,0.00059,0.00082,0.00382,0.0032,0.0033,0.00475,NA
2019-12-15,2019,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34426,0.34308,0.34507,0.34952,0.391,0.38796,0.40147,0.40838,0.00051,0.00054,0.00058,0.00084,0.00393,0.00315,0.00337,0.00471,NA
2019-12-16,2019,350,45,ucnrsanzaborrego_2019_12_16_114506.jpg,116.0452,100.63565,77.99127,0.34152,0.39381,108.84735,20.9999,94.07623,13.96338,71.34092,8.58884,0.34353,0.00377,0.34182,0.34497,0.35001,0.39479,0.01597,0.39649,0.40684,0.41627,33.45048,NA,0,0,0,0,0.34431,0.34311,0.34514,0.34961,0.39082,0.38766,0.4013,0.40814,0.00051,0.00055,0.00058,0.00085,0.00399,0.00313,0.00341,0.00468,NA
2019-12-17,2019,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34433,0.34315,0.3452,0.34956,0.39008,0.38739,0.40097,0.40791,0.00051,0.00055,0.00058,0.00084,0.00393,0.00314,0.00338,0.00466,NA
2019-12-18,2019,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34431,0.34317,0.34526,0.34934,0.38882,0.38716,0.40049,0.4077,5e-04,0.00054,0.00059,0.00082,0.00383,0.00318,0.00331,0.00466,NA
2019-12-19,2019,353,43,ucnrsanzaborrego_2019_12_19_120903.jpg,103.40013,90.22106,71.66821,0.34009,0.38976,106.08817,19.67948,92.40074,12.84442,70.41916,7.85654,0.34411,0.00379,0.34271,0.34523,0.35091,0.39242,0.01719,0.38976,0.40389,0.41458,33.3858,NA,0,0,0,0,0.34426,0.34318,0.34532,0.34903,0.3873,0.38697,0.39995,0.40749,0.00049,0.00053,6e-04,0.00081,0.00378,0.00324,0.00328,0.00466,NA
2019-12-20,2019,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34422,0.34319,0.34537,0.34871,0.38576,0.38682,0.39941,0.40729,5e-04,0.00054,0.00061,0.00082,0.00384,0.00331,0.00332,0.00467,NA
2019-12-21,2019,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34419,0.34321,0.34543,0.34846,0.38446,0.38672,0.39893,0.40708,0.00051,0.00055,0.00062,0.00084,0.00395,0.00336,0.00338,0.00467,NA
2019-12-22,2019,356,45,ucnrsanzaborrego_2019_12_22_114506.jpg,106.57936,93.40779,71.67413,0.34384,0.39232,102.45958,8.3085,92.17689,5.25304,72.87678,4.5708,0.34464,0.00156,0.34426,0.34527,0.34621,0.3827,0.01346,0.38116,0.3903,0.40006,33.35645,NA,0,0,0,0,0.34421,0.34325,0.3455,0.34834,0.38365,0.38666,0.39859,0.40686,0.00051,0.00055,0.00062,0.00085,0.00401,0.00337,0.00342,0.00466,NA
